index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active

1.1	देवताभ्यः		देवताभ्यः	देवता{स्त्री;4;बहु}/देवता{स्त्री;5;बहु}	देवता{स्त्री;5;बहु}	अपादानम्,3.1	तुलना_बिन्दुः,2.1#हेतुः5,11.2#हेतुः5,8.1#हेतुः5,4.1#हेतुः5,3.1#अपादानम्,8.1#अपादानम्,3.1#प्रयोजनम्1,11.2#प्रयोजनम्1,8.1#प्रयोजनम्1,4.1#प्रयोजनम्1,3.1	N5	देवताओं_से	देवताओं_से
2.1	वरं		वरं	वरम्{अव्य}/वर{पुं;2;एक}/वर{नपुं;1;एक}/वर{नपुं;2;एक}	वर{पुं;2;एक}	कर्म,3.1	कर्म,4.1#कर्म,3.1#गतिकर्म,8.1	N2	श्रेष्ठ	श्रेष्ठ
3.1	प्राप्य		प्राप्य	प्र_आप्1{अव्य;ल्यप्;स्वादिः}/प्र_आङ्_आप्1{अव्य{ल्यप्;स्वादिः}	प्र_आप्1{अव्य;ल्यप्;स्वादिः}	समुच्चितः,4.1	सुप्_समुच्चितः,4.1#पूर्वकालः,11.2#पूर्वकालः,8.1	NA	प्राप्त_हो_कर	प्राप्त_हो_कर
4.1	समुत्थाप्य		समुत्थाप्य	सम्_उत्_ष्था1{अव्य;णिजन्त;ल्यप्;भ्वादिः}	सम्_उत्_ष्था1{अव्य;णिजन्त;ल्यप्;भ्वादिः}	पूर्वकालः,8.1	पूर्वकालः,11.2#पूर्वकालः,8.1	NA	खडा_करके	खडा_करके
5.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,4.1	सुप्_समुच्चय_द्योतकः,4.1#सम्बन्धः,4.1	NA	च2	च2
6.1	वानरान्		वानरान्	वानर{पुं;2;बहु}	वानर{पुं;2;बहु}	कर्म,4.1	कर्म,4.1#कर्म,3.1#गतिकर्म,8.1	N2	बन्दर	बन्दर
7.1	अयोध्यां		अयोध्यां	अयोध्या{स्त्री;2;एक}	अयोध्या{स्त्री;2;एक}	कर्म,8.1	कर्म,4.1#कर्म,3.1#गतिकर्म,8.1	N2	अयोध्या	अयोध्या
8.1	प्रस्थितः		प्रस्थितः	प्रस्थित{पुं;1;एक(प्र_ष्था1;क्त;भ्वादिः)}	प्रस्थित{पुं;1;एक(प्र_ष्था1;क्त;भ्वादिः)}		-	N1	आगे_बढा_हुआ	आगे_बढा_हुआ
9.1	रामः		रामः	राम{पुं;1;एक}	राम{पुं;1;एक}	कर्ता,8.1;कर्ता,4.1	गतिकर्ता,8.1	N1	राम	राम
10.1	पुष्पकेण		पुष्पकेण	पुष्पक{पुं;3;एक}	पुष्पक{पुं;3;एक}	करणम्,8.1	मध्यस्थकर्ता,4.1#करणम्,8.1#करणम्,3.1#हेतुः,11.2#हेतुः,8.1#हेतुः,4.1#हेतुः,3.1	N3	पुष्पक_से	पुष्पक_से
11.1	सुहृद्-		सुहृद्-वृतः	सुहृ}/सुहृद्	सुहृ	तृतीया-तत्पुरुष,11.2	तृतीया-तत्पुरुष,11.2	CP	सुहृद्-	सुहृद्-
11.2	वृतः		--	वृत्{पुं;1;बहु}/वृत्{पुं;2;बहु}/वृत्{पुं;5;एक}/वृत्{पुं;6;एक}/वृत्{नपुं;5;एक}/वृत्{नपुं;6;एक}/वृत्{पुं;8;बहु}/वृत{पुं;1;एक(वृ2;क्त;क्र्यादिः)}	वृत्{पुं;6;एक}	षष्ठीसम्बन्धः,10.1	गतिकर्ता,8.1#सम्बोध्यः,8.1#षष्ठीसम्बन्धः,10.1#षष्ठीसम्बन्धः,7.1#षष्ठीसम्बन्धः,6.1#षष्ठीसम्बन्धः,2.1#तुलना_बिन्दुः,2.1#हेतुः5,8.1#हेतुः5,4.1#हेतुः5,3.1#अपादानम्,8.1#अपादानम्,3.1#विशेषणम्,6.1#कर्म,4.1#कर्म,3.1#गतिकर्म,8.1	N6	छिपाया_गये_के	छिपाया_गये_के
12.1	.		.	-	-	-	-	FS	-	-

