index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active

1.1	रामः		रामः	राम{पुं;1;एक}	राम{पुं;1;एक}	प्रयोजककर्ता,7.1	प्रयोजककर्ता,7.1	N1	राम	राम
2.1	समुद्र-		समुद्र-वचनात्	समुद्र	समुद्र	षष्ठी-तत्पुरुष,2.2	षष्ठी-तत्पुरुष,2.2	CP	समुद्र-	समुद्र-
2.2	वचनात्		--	वचन{नपुं;5;एक}	वचन{नपुं;5;एक}	हेतुः,7.1	हेतुः5,7.1	N5	वचन_से	वचन_से
3.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,2.2	सम्बन्धः,2.2	NA	च1	च1
4.1	एव		एव	एव{अव्य}	एव{अव्य}	सम्बन्धः,3.1	सम्बन्धः,3.1	NA	ही	ही
5.1	नलं		नलं	नल{पुं;2;एक}	नल{पुं;2;एक}	कर्म,7.1	प्रयोज्यकर्ता,7.1#कर्म,7.1	N2	नल	नल
6.1	सेतुम्		सेतुम्	सेतु{पुं;2;एक}	सेतु{पुं;2;एक}	प्रयोज्यकर्ता,7.1	विशेषणम्,5.1#प्रयोज्यकर्ता,7.1#कर्म,7.1	N2	सेतु_को	सेतु_को
7.1	अकारयत्		अकारयत्	कॄ1{णिजन्त;कर्तरि;लङ्;प्र;एक;परस्मैपदी;तुदादिः}/कृ2{णिजन्त;कर्तरि;लङ्;प्र;एक;परस्मैपदी;स्वादिः}/कृ3{णिजन्त;कर्तरि;लङ्;प्र;एक;परस्मैपदी;तनादिः}	कृ3{णिजन्त;कर्तरि;लङ्;प्र;एक;परस्मैपदी;तनादिः}	अभिहित_कर्ता,1.1;सकर्मक	-	KP	कराया	कराया
8.1	.		.	-	-	-	-	FS	-	-

