index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active

1.1	वालिनः		वालिनः	वालिन्{पुं;1;बहु}/वालिन्{पुं;2;बहु}/वालिन्{पुं;5;एक}/वालिन्{पुं;6;एक}	वालिन्{पुं;2;बहु}	कर्म,5.1	षष्ठीसम्बन्धः,6.1#षष्ठीसम्बन्धः,3.1#हेतुः5,5.1#अपादानम्,5.1#मुख्यकर्म,5.1#गौणकर्म,5.1	N2	वालियों_को	वालियों_को
2.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,1.1	सुप्_समुच्चय_द्योतकः,1.1#सम्बन्धः,1.1	NA	च1	च1
3.1	बलं		बलं	बल{नपुं;1;एक}/बल{नपुं;2;एक}	बल{नपुं;2;एक}	कर्म,5.1	सुप्_समुच्चितः,1.1#मुख्यकर्म,5.1#प्रयोजककर्ता,5.1#गौणकर्म,5.1	N2	बल_को	बल_को
4.1	तत्र		तत्र	तत्र{अव्य}	तत्र{अव्य}	देशाधिकरणम्,5.1	देशाधिकरणम्,5.1	NA	वहाँ	वहाँ
5.1	कथयामास		कथयामास	कथ1{कर्तरि;लिट्;उ;एक;परस्मैपदी;चुरादिः}/कथ1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;चुरादिः}/कथ1{कर्तरि;लिट्;म;बहु;परस्मैपदी;चुरादिः}/कथ1{कर्मणि;लिट्;उ;एक;आत्मनेपदी;चुरादिः}/कथ1{कर्मणि;लिट्;प्र;एक;आत्मनेपदी;चुरादिः}/कथ1{कर्मणि;लिट्;म;बहु;आत्मनेपदी;चुरादिः}/कथ1{णिजन्त;कर्तरि;लिट्;म;बहु;परस्मैपदी;चुरादिः}/कथ1{णिजन्त;कर्तरि;लिट्;म;बहु;आत्मनेपदी;चुरादिः}/कथ1{णिजन्त;कर्तरि;लिट्;प्र;एक;परस्मैपदी;चुरादिः}/कथ1{णिजन्त;कर्तरि;लिट्;प्र;एक;आत्मनेपदी;चुरादिः}/कथ1{णिजन्त;कर्तरि;लिट्;उ;एक;परस्मैपदी;चुरादिः}/कथ1{णिजन्त;कर्तरि;लिट्;उ;एक;आत्मनेपदी;चुरादिः}	कथ1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;चुरादिः}	अभिहित_कर्ता,7.1;सकर्मक	-	KP	कहा	कहा
6.1	वानरः		वानरः	वानर{पुं;1;एक}	वानर{पुं;1;एक}	विशेषणम्,7.1	विशेषणम्,7.1#सुप्_समुच्चितः,1.1#प्रयोजककर्ता,5.1#गौणकर्म,5.1	N1	बन्दर	बन्दर
7.1	सुग्रीवः		सुग्रीवः	सुग्रीव{पुं;1;एक}	सुग्रीव{पुं;1;एक}	कर्ता,5.1	सुप्_समुच्चितः,1.1#प्रयोजककर्ता,5.1#गौणकर्म,5.1	N1	सुग्रीव_ने	सुग्रीव_ने
8.1	.		.	-	-	-	-	FS	-	-

