index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active

1.1	गत्वा		गत्वा	गम्1{अव्य;क्त्वा;भ्वादिः}	गम्1{अव्य;क्त्वा;भ्वादिः}	पूर्वकालः,7.1	पूर्वकालः,7.1	NA	जा_कर	जा_कर
2.1	तु		तु	तु{अव्य}	तु{अव्य}	सम्बन्धः,1.1	सम्बन्धः,1.1	NA	तो	तो
3.1	सः		सः	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	विशेषणम्,10.3	विशेषणम्,10.3#कर्ता,7.1	N1	वह	वह
4.1	महात्मानं		महात्मानं	महात्मन्{पुं;2;एक}	महात्मन्{पुं;2;एक}	विशेषणम्,5.1	विशेषणम्,9.1#विशेषणम्,5.1#मुख्यकर्म,7.1#कर्म,1.1#गौणकर्म,7.1	N2	महात्मे	महात्मे
5.1	रामं		रामं	राम{पुं;2;एक}	राम{पुं;2;एक}	कर्म,7.1	विशेषणम्,9.1#मुख्यकर्म,7.1#कर्म,1.1#गौणकर्म,7.1	N2	राम_की	राम_की
6.1	सत्य-		सत्य-पराक्रमम्	सत्य	सत्य	षष्ठी-बहुव्रीहि,6.2	षष्ठी-बहुव्रीहि,6.2	CP	सत्य-	सत्य-
6.2	पराक्रमम्		--	पराक्रम{पुं;2;एक}/पराक्रम{नपुं;1;एक}/पराक्रम{नपुं;2;एक}	पराक्रम{पुं;2;एक}	विशेषणम्,5.1	मुख्यकर्म,7.1#कर्म,1.1#विधेय_विशेषणम्,3.1#कर्ता,7.1#विशेषणम्,9.1#विशेषणम्,8.1#विशेषणम्,5.1#विशेषणम्,4.1#गौणकर्म,7.1	N2	पराक्रम	पराक्रम
7.1	अयाचत्		अयाचत्	याच्1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;भ्वादिः}	याच्1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,10.3;सकर्मक	-	KP	याचना_की	याचना_की
8.1	भ्रातरं		भ्रातरं	भ्रातृ{पुं;2;एक}	भ्रातृ{पुं;2;एक}	विशेषणम्,9.1	मुख्यकर्म,7.1#कर्म,1.1#गौणकर्म,7.1#अभेदः,9.1#अभेदः,5.1	N2	भाई	भाई
9.1	रामम्		रामम्	राम{पुं;2;एक}	राम{पुं;2;एक}	कर्म,7.1	विशेषणम्,5.1#मुख्यकर्म,7.1#कर्म,1.1#गौणकर्म,7.1	N2	राम_की	राम_की
10.1	आर्य-		आर्य-भाव-पुरस्कृतः	आर्य	आर्य	कर्मधारय,10.2	कर्मधारय,10.2	CP	आर्य-	आर्य-
10.2	भाव-		--	भाव(भू1;घञ्;भ्वादिः)	भाव(भू1;घञ्;भ्वादिः)	तृतीया-तत्पुरुष,10.3	तृतीया-तत्पुरुष,10.3	CP		
10.3	पुरस्कृतः		--	पुरस्कृत{पुं;1;एक}	पुरस्कृत{पुं;1;एक}	कर्ता,7.1;कर्ता,1.1	विशेषणम्,3.1#कर्ता,7.1	N1	पुरस्कृत_ने	पुरस्कृत_ने
11.1	.		.	-	-	-	-	FS	-	-

