index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active

1.1	सः		सः	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	कर्ता,7.1	विशेषणम्,5.1#विशेषणम्,3.1#विशेषणम्,2.1#सुप्_समुच्चितः,5.1#कर्ता_बे_वेर्ब्स्,7.1	N1	वह	वह
2.1	शुचिः		शुचिः	शुचि{पुं;1;एक}/शुचि{स्त्री;1;एक}	शुचि{पुं;1;एक}	समुच्चितः,5.1	विधेय_विशेषणम्,5.1#विधेय_विशेषणम्,4.1#विधेय_विशेषणम्,3.1#विधेय_विशेषणम्,1.1#सुप्_समुच्चितः,5.1#कर्ता_बे_वेर्ब्स्,7.1	N1	पवित्र	पवित्र
3.1	वश्यः		वश्यः	वश्य{पुं;1;एक}	वश्य{पुं;1;एक}	समुच्चितः,5.1	विधेय_विशेषणम्,1.1#सुप्_समुच्चितः,5.1#कर्ता_बे_वेर्ब्स्,7.1	N1	नियन्त्रणीय	नियन्त्रणीय
4.1	समा		समा	समा{सर्वनाम;स्त्री;1;एक}	समा{सर्वनाम;स्त्री;1;एक}	समुच्चितः,5.1	विधेय_विशेषणम्,5.1#विधेय_विशेषणम्,3.1#विधेय_विशेषणम्,2.1#विधेय_विशेषणम्,1.1#सुप्_समुच्चितः,5.1#कर्ता_बे_वेर्ब्स्,7.1	N1	समा	समा
5.1	धीमान्		धीमान्	धीमत्{पुं;1;एक}	धीमत्{पुं;1;एक}	विधेय_विशेषणम्,1.1	विधेय_विशेषणम्,4.1#विधेय_विशेषणम्,3.1#विधेय_विशेषणम्,2.1#विधेय_विशेषणम्,1.1#कर्ता_बे_वेर्ब्स्,7.1	N1	बुद्धिमान्	बुद्धिमान्
6.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,5.1	सुप्_समुच्चय_द्योतकः,5.1#सम्बन्धः,5.1	NA	च2	च2
7.1	अस्ति		अस्ति	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अभिहित_कर्ता,1.1	-	KP	है	है
8.1	.		.	-	-	-	-	FS	-	-

