index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active

1.1	बिभेद		बिभेद	भिद्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;रुधादिः}/भिद्1{कर्तरि;लिट्;उ;एक;परस्मैपदी;रुधादिः}	भिद्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;रुधादिः}	अभिहित_कर्ता,12.1;सकर्मक	-	KP	चीरा	चीरा
2.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,1.1	सम्बन्धः,1.1	NA	च1	च1
3.1	पुनः		पुनः	पुनः{अव्य}	पुनः{अव्य}	क्रियाविशेषणम्,1.1	क्रियाविशेषणम्,1.1	NA	फिर	फिर
4.1	सालान्		सालान्	साल{पुं;2;बहु}	साल{पुं;2;बहु}	समुच्चितः,9.1	सुप्_समुच्चितः,9.1#कर्म,12.1	N2	सालों_को	सालों_को
5.1	सप्त		सप्त	सप्तन्{संख्येयम्;1;बहु}/सप्तन्{संख्येयम्;2;बहु}	सप्तन्{संख्येयम्;2;बहु}	विशेषणम्,4.1	विशेषणम्,4.1#सुप्_समुच्चितः,9.1#कर्म,12.1	N2	सात	सात
6.1	एकेन		एकेन	एक{संख्येयम्;पुं;3;एक}/एक{संख्येयम्;नपुं;3;एक}	एक{संख्येयम्;पुं;3;एक}	विशेषणम्,7.2	करणम्,1.1#हेतुः,12.1#विशेषणम्,7.2	N3	एक	एक
7.1	महा-		महा-इषुणा	महा}/महत्	महत्	कर्मधारय,7.2	कर्मधारय,7.2	CP	महा-	महा-
7.2	इषुणा		--	इषु{पुं;3;एक}	इषु{पुं;3;एक}	करणम्,1.1	विशेषणम्,6.1#करणम्,1.1#हेतुः,12.1	N3	बाण_से	बाण_से
8.1	गिरिं		गिरिं	गिरि{पुं;2;एक}/गिरि{स्त्री;2;एक}	गिरि{पुं;2;एक}	समुच्चितः,9.1	सुप्_समुच्चितः,9.1#कर्म,12.1	N2	पर्वत_को	पर्वत_को
9.1	रसातलं		रसातलं	रसातल{नपुं;1;एक}/रसातल{नपुं;2;एक}	रसातल{नपुं;2;एक}	कर्म,1.1	कर्म,12.1#कर्ता,1.1	N2	रसातल_को	रसातल_को
10.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,9.1	सुप्_समुच्चय_द्योतकः,9.1#सम्बन्धः,9.1	NA	च2	च2
11.1	एव		एव	एव{अव्य}	एव{अव्य}	सम्बन्धः,10.1	सम्बन्धः,10.1	NA	ही	ही
12.1	जनयन्		जनयन्	जनयत्{पुं;1;एक(जन्2;णिजन्त;शतृ_लट्;दिवादिः)}	जनयत्{पुं;1;एक(जन्2;णिजन्त;शतृ_लट्;दिवादिः)}	कर्ता,1.1	वर्तमानसमानकालः,1.1#कर्ता,1.1	N1	उत्पन्न_कराता_हुआ	उत्पन्न_कराता_हुआ
13.1	प्रत्ययं		प्रत्ययं	प्रत्यय{पुं;2;एक}	प्रत्यय{पुं;2;एक}	कर्म,12.1	सुप्_समुच्चितः,9.1#कर्म,12.1	N2	प्रत्यय	प्रत्यय
14.1	तदा		तदा	तदा{अव्य}	तदा{अव्य}	कालाधिकरणम्,1.1	कालाधिकरणम्,1.1	NA	तब	तब
15.1	.		.	-	-	-	-	FS	-	-

