index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active

1.1	नित्यं		नित्यं	नित्य{पुं;2;एक}/नित्य{नपुं;1;एक}/नित्य{नपुं;2;एक}	नित्य{पुं;2;एक}	कर्म,2.1	क्रियाविशेषणम्,6.1#क्रियाविशेषणम्,5.1#क्रियाविशेषणम्,2.1#गतिकर्म,2.1	N2	नित्य	नित्य
2.1	प्रमुदिताः		प्रमुदिताः	प्रमुदित{पुं;1;बहु(प्र_मुद्1;क्त;भ्वादिः)}/प्रमुदिता{स्त्री;1;बहु(प्र_मुद्1;क्त;भ्वादिः)}/प्रमुदिता{स्त्री;2;बहु(प्र_मुद्1;क्त;भ्वादिः)}	प्रमुदित{पुं;1;बहु(प्र_मुद्1;क्त;भ्वादिः)}	कर्ता,6.1	कर्ता_बे_वेर्ब्स्,6.1#विशेषणम्,3.1	N1	अत्यंत_प्रसन्न_हुए_हुए	अत्यंत_प्रसन्न_हुए_हुए
3.1	सर्वे		सर्वे	सर्व{सर्वनाम;पुं;1;बहु}/सर्व{सर्वनाम;नपुं;1;द्वि}/सर्व{सर्वनाम;नपुं;2;द्वि}/सर्वा{सर्वनाम;स्त्री;1;द्वि}/सर्वा{सर्वनाम;स्त्री;2;द्वि}	सर्व{सर्वनाम;पुं;1;बहु}	विधेय_विशेषणम्,2.1	विशेषणम्,5.2#गतिकर्म,2.1#विधेय_विशेषणम्,2.1#कर्ता_बे_वेर्ब्स्,6.1	N1	सब	सब
4.1	यथा		यथा	यथा{अव्य}	यथा{अव्य}	क्रियाविशेषणम्,2.1;,7.1	नित्य_सम्बन्धः,7.1#क्रियाविशेषणम्,6.1#क्रियाविशेषणम्,2.1	NA	जैसे	जैसे
5.1	कृत-		कृत-युगे	कृत(कृ2;क्त;स्वादिः)}/कृत(कृ3{क्त;तनादिः)	कृत(कृ2;क्त;स्वादिः)	कर्मधारय,5.2	कर्मधारय,5.2	CP		
5.2	युगे		--	युग{नपुं;1;द्वि}/युग{नपुं;2;द्वि}/युग{नपुं;8;द्वि}/युग{नपुं;7;एक}/युग{पुं;7;एक}/युगा{स्त्री;8;एक}/युगा{स्त्री;8;द्वि}/युगा{स्त्री;1;द्वि}/युगा{स्त्री;2;द्वि}	युग{नपुं;7;एक}	अधिकरणम्,6.1	विशेषणम्,3.1#गतिकर्म,2.1#विधेय_विशेषणम्,3.1#सम्बोध्यः,6.1#सम्बोध्यः,2.1#अधिकरणम्,6.1#अधिकरणम्,2.1	N7	युग_में	युग_में
6.1	सन्ति		सन्ति	अस्2{कर्तरि;लट्;प्र;बहु;परस्मैपदी;अदादिः}/सत्{नपुं;8;बहु}/सत्{नपुं;1;बहु(अस्2;शतृ_लट्;अदादिः)}/सत्{नपुं;2;बहु(अस्2;शतृ_लट्;अदादिः)}	अस्2{कर्तरि;लट्;प्र;बहु;परस्मैपदी;अदादिः}	अभिहित_कर्ता,2.1;सकर्मक	गतिकर्म,2.1#सम्बोध्यः,2.1	KP	हैं	हैं
7.1	तथा		तथा	तथा{अव्य}	तथा{अव्य}	क्रियाविशेषणम्,8.1	क्रियाविशेषणम्,8.1#क्रियाविशेषणम्,6.1#क्रियाविशेषणम्,2.1	NA	और	और
8.1	सन्ति		सन्ति	अस्2{कर्तरि;लट्;प्र;बहु;परस्मैपदी;अदादिः}/सत्{नपुं;8;बहु}/सत्{नपुं;1;बहु(अस्2;शतृ_लट्;अदादिः)}/सत्{नपुं;2;बहु(अस्2;शतृ_लट्;अदादिः)}	अस्2{कर्तरि;लट्;प्र;बहु;परस्मैपदी;अदादिः}		-	KP	हैं	हैं
9.1	.		.	-	-	-	-	FS	-	-

