index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active

1.1	निवेद्य		निवेद्य	नि_विद्3{अव्य;ल्यप्;तुदादिः}/नि_विद्1{अव्य{ल्यप्;अदादिः}	नि_विद्1{अव्य;ल्यप्;अदादिः}	समुच्चितः,6.1	सुप्_समुच्चितः,6.1#सुप्_समुच्चितः,4.1#पूर्वकालः,9.1	NA	निवेदन_करके	निवेदन_करके
2.1	अभिज्ञानं		अभि_ज्ञनम्	अभि_ज्ञान{नपुं;1;एक}/अभि_ज्ञान{नपुं;2;एक}/अभि_ज्ञान{पुं;2;एक}	अभि_ज्ञान{नपुं;2;एक}	कर्म,1.1	विशेषणम्,10.1#कर्म,9.1#कर्म,6.1#कर्म,4.1#कर्म,1.1#प्रयोजककर्ता,9.1	N2	अभिज्ञान	अभिज्ञान
3.1	प्रवृत्तिं		प्रवृत्तिं	प्रवृत्ति{स्त्री;2;एक}	प्रवृत्ति{स्त्री;2;एक}	कर्म,4.1	विशेषणम्,8.1#कर्म,9.1#कर्म,6.1#कर्म,4.1#कर्म,1.1	N2	प्रवृत्ति	प्रवृत्ति
4.1	विनिवेद्य		विनिवेद्य	वि_नि_विद्1{अव्य;ल्यप्;अदादिः}	वि_नि_विद्1{अव्य;ल्यप्;अदादिः}	समुच्चितः,6.1	सुप्_समुच्चितः,6.1#पूर्वकालः,9.1	NA	वि_नि_विद्1_कर	वि_नि_विद्1_कर
5.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,4.1	सुप्_समुच्चय_द्योतकः,4.1#सम्बन्धः,4.1	NA	च2	च2
6.1	समाश्वास्य		समाश्वास्य	सम्_आङ्_श्वस्1{अव्य;णिजन्त;ल्यप्;अदादिः}	सम्_आङ्_श्वस्1{अव्य;णिजन्त;ल्यप्;अदादिः}	पूर्वकालः,9.1	सुप्_समुच्चितः,4.1#पूर्वकालः,9.1	NA	साहसी_करके	साहसी_करके
7.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,6.1	सुप्_समुच्चय_द्योतकः,6.1#सम्बन्धः,6.1	NA	च2	च2
8.1	वैदेहीं		वैदेहीं	वैदेही{स्त्री;2;एक}	वैदेही{स्त्री;2;एक}	कर्म,6.1	कर्म,9.1#कर्म,6.1#कर्म,4.1#कर्म,1.1	N2	सीता	सीता
9.1	मर्दयामास		मर्दयामास	मृद्1{णिजन्त;कर्तरि;लिट्;उ;एक;परस्मैपदी;क्र्यादिः}/मृद्1{णिजन्त;कर्तरि;लिट्;उ;एक;आत्मनेपदी;क्र्यादिः}/मृद्1{णिजन्त;कर्तरि;लिट्;प्र;एक;परस्मैपदी;क्र्यादिः}/मृद्1{णिजन्त;कर्तरि;लिट्;प्र;एक;आत्मनेपदी;क्र्यादिः}/मृद्1{णिजन्त;कर्तरि;लिट्;म;बहु;परस्मैपदी;क्र्यादिः}/मृद्1{णिजन्त;कर्तरि;लिट्;म;बहु;आत्मनेपदी;क्र्यादिः}	मृद्1{णिजन्त;कर्तरि;लिट्;उ;एक;परस्मैपदी;क्र्यादिः}		-	KP		
10.1	तोरणम्		तोरणम्	तोरण{पुं;2;एक}	तोरण{पुं;2;एक}	कर्म,9.1	कर्म,9.1#कर्म,6.1#कर्म,4.1#कर्म,1.1	N2	तोरण_को	तोरण_को
11.1	.		.	-	-	-	-	FS	-	-

