index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active

1.1	कः		कः	किम्{सर्वनाम;पुं;1;एक}	किम्{सर्वनाम;पुं;1;एक}	कर्ता,7.1	विशेषणम्,5.2#विशेषणम्,4.2#विशेषणम्,3.1#कर्ता_बे_वेर्ब्स्,7.1	N1	कौन	कौन
2.1	च		च	च{अव्य}	च{अव्य}	सम्बन्धः,1.1	सम्बन्धः,1.1	NA	च1	च1
3.1	कृतज्ञः		कृतज्ञः	कृतज्ञ{पुं;1;एक}	कृतज्ञ{पुं;1;एक}	समुच्चितः,5.2	विधेय_विशेषणम्,5.2#विधेय_विशेषणम्,4.2#विधेय_विशेषणम्,1.1#सुप्_समुच्चितः,5.2#कर्ता_बे_वेर्ब्स्,7.1	N1	कृतज्ञ	कृतज्ञ
4.1	सत्य-		सत्य-वाक्यः	सत्य	सत्य	षष्ठी-बहुव्रीहि,4.2	षष्ठी-बहुव्रीहि,4.2	CP	सत्य-	सत्य-
4.2	वाक्यः		--	वाक्य{पुं;1;एक}	वाक्य{पुं;1;एक}	समुच्चितः,5.2	विधेय_विशेषणम्,5.2#विधेय_विशेषणम्,3.1#विधेय_विशेषणम्,1.1#सुप्_समुच्चितः,5.2#कर्ता_बे_वेर्ब्स्,7.1	N1	वाक्य	वाक्य
5.1	दृढ-		दृढ-व्रतः	दृढ	दृढ	षष्ठी-बहुव्रीहि,5.2	षष्ठी-बहुव्रीहि,5.2	CP	दृढ-	दृढ-
5.2	व्रतः		--	व्रत{पुं;1;एक}	व्रत{पुं;1;एक}	विधेय_विशेषणम्,1.1	विधेय_विशेषणम्,4.2#विधेय_विशेषणम्,3.1#विधेय_विशेषणम्,1.1#कर्ता_बे_वेर्ब्स्,7.1	N1	व्रत	व्रत
6.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,5.2	सुप्_समुच्चय_द्योतकः,5.2#सम्बन्धः,5.2	NA	च2	च2
7.1	अस्ति		अस्ति	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः}	अभिहित_कर्ता,5.2	-	KP	है	है
8.1	.		.	-	-	-	-	FS	-	-

