index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active

1.1	सः		सः	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	विशेषणम्,4.1	विशेषणम्,5.3#विशेषणम्,4.1#कर्ता,2.1	N1	वह	वह
2.1	जगाम		जगाम	गम्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः}/गम्1{कर्तरि;लिट्;उ;एक;परस्मैपदी;भ्वादिः}	गम्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,4.1;सकर्मक	-	KP	गयी	गयी
3.1	वनं		वनं	वन{नपुं;1;एक}/वन{नपुं;2;एक}	वन{नपुं;2;एक}	कर्म,2.1	कर्म,2.1#कर्ता,2.1	N2	वन_को	वन_को
4.1	वीरः		वीरः	वीर{पुं;1;एक}	वीर{पुं;1;एक}	कर्ता,2.1	विशेषणम्,5.3#विशेषणम्,1.1#कर्ता,2.1	N1	वीर	वीर
5.1	राम-		राम-पाद-प्रसादकः	राम	राम	षष्ठी-तत्पुरुष,5.2	षष्ठी-तत्पुरुष,5.2	CP	राम-	राम-
5.2	पाद-		--	पाद	पाद	उपपद-तत्पुरुष,5.3	उपपद-तत्पुरुष,5.3	CP	पाद-	पाद-
5.3	प्रसादकः		--	प्रसादक{पुं;1;एक}	प्रसादक{पुं;1;एक}	विशेषणम्,4.1	विशेषणम्,4.1#विशेषणम्,1.1#कर्ता,2.1	N1	प्रसादक	प्रसादक
6.1	.		.	-	-	-	-	FS	-	-

