index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active

1.1	ततः		ततः	ततः{अव्य}	ततः{अव्य}	सम्बन्धः,2.1	सम्बन्धः,2.1#कार्य_द्योतकः,2.1	NA	वहाँ_से	वहाँ_से
2.1	अगर्जत्		अगर्जत्	गर्ज्1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;भ्वादिः}	गर्ज्1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,4.1	-	KP	गरजा	गरजा
3.1	हरि-		हरि-वरः	हरि	हरि	षष्ठी-तत्पुरुष,3.2	षष्ठी-तत्पुरुष,3.2	CP	हरि-	हरि-
3.2	वरः		--	वर{पुं;1;एक}	वर{पुं;1;एक}	विशेषणम्,4.1	विशेषणम्,5.2#विशेषणम्,4.1#कर्ता,2.1	N1	श्रेष्ठ	श्रेष्ठ
4.1	सुग्रीवः		सुग्रीवः	सुग्रीव{पुं;1;एक}	सुग्रीव{पुं;1;एक}	कर्ता,2.1	कर्ता,2.1	N1	सुग्रीव_ने	सुग्रीव_ने
5.1	हेम-		हेम-पिङ्गलः	हेम}/हेमन्	हेम	बहुव्रीहि,5.2	बहुव्रीहि,5.2	CP	हेम-	हेम-
5.2	पिङ्गलः		--	पिङ्गल{पुं;1;एक}	पिङ्गल{पुं;1;एक}	विशेषणम्,4.1	विशेषणम्,4.1#विशेषणम्,3.2#कर्ता,2.1	N1	पिङ्गल	पिङ्गल
6.1	.		.	-	-	-	-	FS	-	-

