index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active

1.1	क्वचित्		क्वचित्	क्वचित्{अव्य}	क्वचित्{अव्य}	क्रियाविशेषणम्,6.1	क्रियाविशेषणम्,6.1	NA	कहीं	कहीं
2.1	नार्यः		नार्यः	नारी{स्त्री;1;बहु}/नारी{स्त्री;8;बहु}	नारी{स्त्री;1;बहु}	कर्ता,6.1	सम्बोध्यः,6.1#कर्ता_बे_वेर्ब्स्,6.1#कर्ता,6.1	N1	नारियाँ	नारियाँ
3.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,2.1	सुप्_समुच्चय_द्योतकः,2.1#सम्बन्धः,2.1	NA	च2	च2
4.1	अविधवाः		अविधवाः	अविधवा{स्त्री;1;बहु}/अविधवा{स्त्री;2;बहु}/अविधवा{स्त्री;8;बहु}	अविधवा{स्त्री;1;बहु}	विधेय_विशेषणम्,2.1	विशेषणम्,2.1#सम्बोध्यः,6.1#विशेषणम्,7.1#विधेय_विशेषणम्,7.1#विधेय_विशेषणम्,2.1#सुप्_समुच्चितः,2.1#कर्ता_बे_वेर्ब्स्,6.1	N1	सुहागनें	सुहागनें
5.1	नित्यं		नित्यं	नित्य{पुं;2;एक}/नित्य{नपुं;1;एक}/नित्य{नपुं;2;एक}	नित्य{नपुं;2;एक}	क्रियाविशेषणम्,6.1	क्रियाविशेषणम्,6.1#सुप्_समुच्चितः,2.1	N2	नित्य	नित्य
6.1	भविष्यन्ति		भविष्यन्ति	भू1{कर्तरि;लृट्;प्र;बहु;परस्मैपदी;भ्वादिः}/भविष्यत्{नपुं;1;बहु}/भविष्यत्{नपुं;2;बहु}/भविष्यत्{नपुं;8;बहु}	भू1{कर्तरि;लृट्;प्र;बहु;परस्मैपदी;भ्वादिः}	अभिहित_कर्ता,2.1	सुप्_समुच्चितः,2.1	KP	होंगी	होंगी
7.1	पतिव्रताः		पतिव्रताः	पतिव्रता{स्त्री;1;बहु}/पतिव्रता{स्त्री;2;बहु}	पतिव्रता{स्त्री;1;बहु}	समुच्चितः,2.1	विशेषणम्,4.1#विधेय_विशेषणम्,4.1#विधेय_विशेषणम्,2.1#सुप्_समुच्चितः,2.1#कर्ता_बे_वेर्ब्स्,6.1	N1	पतिव्रता	पतिव्रता
8.1	.		.	-	-	-	-	FS	-	-

